Split,Week,Player,Position,Team,Opponent,Result,Points,Region
2.0,18.0,SERAPH,Top,REN,TIP,1,37.64,NA
2.0,18.0,SERAPH,Top,REN,FOX,1,10.83,NA
2.0,18.0,WUNDERWEAR,Top,SPY,G2 ,0,14.89,EU
2.0,18.0,WUNDERWEAR,Top,SPY,VIT,0,0.76,EU
2.0,18.0,BILLYBOSS,Top,DIG,TL ,0,10.73,NA
2.0,18.0,BILLYBOSS,Top,DIG,CLG,0,0.94,NA
2.0,18.0,HARD,Jungler,FOX,C9 ,0,0.35,NA
2.0,18.0,HARD,Jungler,FOX,REN,0,19.64,NA
2.0,18.0,GILIUS,Jungler,EL ,FNC,1,18.81,EU
2.0,18.0,GILIUS,Jungler,EL ,H2K,0,1.61,EU
2.0,18.0,BIG,Support,FOX,C9 ,0,-0.83,NA
2.0,18.0,BIG,Support,FOX,REN,0,10.39,NA
2.0,18.0,TABZZ,AD Carry,ROC,VIT,1,17.41,EU
2.0,18.0,TABZZ,AD Carry,ROC,GIA,0,2.86,EU
2.0,18.0,TRASHY,Jungler,SPY,G2 ,0,14.18,EU
2.0,18.0,TRASHY,Jungler,SPY,VIT,0,-0.07,EU
2.0,18.0,SPRATTEL,Support,EL ,FNC,1,14.54,EU
2.0,18.0,SPRATTEL,Support,EL ,H2K,0,0.3,EU
2.0,18.0,NISBETH,Support,SPY,G2 ,0,17.36,EU
2.0,18.0,NISBETH,Support,SPY,VIT,0,-1.56,EU
2.0,18.0,NOXIAK,Support,ROC,VIT,1,12.09,EU
2.0,18.0,NOXIAK,Support,ROC,GIA,0,4.29,EU
2.0,18.0,FENG,Top,TIP,REN,0,18.85,NA
2.0,18.0,FENG,Top,TIP,IMT,0,5.95,NA
2.0,18.0,KFO,Top,FOX,C9 ,0,0.31,NA
2.0,18.0,KFO,Top,FOX,REN,0,10.2,NA
2.0,18.0,HAKUHO,Support,REN,TIP,1,31.33,NA
2.0,18.0,HAKUHO,Support,REN,FOX,1,12.44,NA
2.0,18.0,KLAJ,Support,FNC,EL ,0,9.62,EU
2.0,18.0,KLAJ,Support,FNC,OG ,0,8.03,EU
2.0,18.0,NINJA,Mid,REN,TIP,1,40.27,NA
2.0,18.0,NINJA,Mid,REN,FOX,1,14.72,NA
2.0,18.0,LOULEX,Jungler,UOL,H2K,1,18.67,EU
2.0,18.0,LOULEX,Jungler,UOL,G2 ,0,14.23,EU
2.0,18.0,SMITTYJ,Top,GIA,OG ,0,0.73,EU
2.0,18.0,SMITTYJ,Top,GIA,ROC,1,24.19,EU
2.0,18.0,XPEKE,Mid,OG ,FNC,1,20.15,EU
2.0,18.0,SONSTAR,AD Carry,GIA,OG ,0,1.49,EU
2.0,18.0,SONSTAR,AD Carry,GIA,ROC,1,25.63,EU
2.0,18.0,WISDOM,Jungler,GIA,OG ,0,0.79,EU
2.0,18.0,WISDOM,Jungler,GIA,ROC,1,18.45,EU
2.0,18.0,HUSTLIN,Support,GIA,OG ,0,-1.71,EU
2.0,18.0,HUSTLIN,Support,GIA,ROC,1,21.4,EU
3.0,19.0,SNEAKY,AD Carry,C9 ,IMT,0,61.18,NA
3.0,19.0,SNEAKY,AD Carry,C9 ,FOX,1,23.35,NA
3.0,19.0,JENSEN,Mid,C9 ,IMT,0,45.6,NA
3.0,19.0,JENSEN,Mid,C9 ,FOX,1,19.39,NA
3.0,19.0,WILDTURTLE,AD Carry,IMT,C9 ,1,27.15,NA
3.0,19.0,WILDTURTLE,AD Carry,IMT,P1 ,1,34.45,NA
3.0,19.0,POBELTER,Mid,IMT,C9 ,1,26.26,NA
3.0,19.0,POBELTER,Mid,IMT,P1 ,1,16.04,NA
3.0,19.0,REIGNOVER,Jungler,IMT,C9 ,1,24.35,NA
3.0,19.0,REIGNOVER,Jungler,IMT,P1 ,1,21.71,NA
3.0,19.0,DOUBLELIFT,AD Carry,TSM,CLG,1,24.32,NA
3.0,19.0,DOUBLELIFT,AD Carry,TSM,TL ,1,28.72,NA
3.0,19.0,ZVEN,AD Carry,G2 ,OG ,1,12.42,EU
3.0,19.0,ZVEN,AD Carry,G2 ,GIA,1,20.69,EU
3.0,19.0,BJERGSEN,Mid,TSM,CLG,1,24.56,NA
3.0,19.0,BJERGSEN,Mid,TSM,TL ,1,26.62,NA
3.0,19.0,REKKLES,AD Carry,FNC,GIA,1,34.7,EU
3.0,19.0,REKKLES,AD Carry,FNC,VIT,1,16.97,EU
3.0,19.0,RAY,Top,APX,NRG,1,35.47,NA
3.0,19.0,RAY,Top,APX,CLG,1,39.96,NA
3.0,19.0,TRICK,Jungler,G2 ,OG ,1,12.15,EU
3.0,19.0,TRICK,Jungler,G2 ,GIA,1,23.02,EU
3.0,19.0,KEANE,Mid,APX,NRG,1,35.55,NA
3.0,19.0,KEANE,Mid,APX,CLG,1,41.81,NA
3.0,19.0,HUNI,Top,IMT,C9 ,1,31.79,NA
3.0,19.0,HUNI,Top,IMT,P1 ,1,16.41,NA
3.0,19.0,KOBBE,AD Carry,SPY,VIT,1,21.22,EU
3.0,19.0,KOBBE,AD Carry,SPY,ROC,1,36.78,EU
3.0,19.0,ADRIAN,Support,IMT,C9 ,1,28.78,NA
3.0,19.0,ADRIAN,Support,IMT,P1 ,1,25.73,NA
3.0,19.0,FENIX,Mid,TL ,NV ,0,26.03,NA
3.0,19.0,FENIX,Mid,TL ,TSM,0,7.76,NA
3.0,19.0,STEEELBACK,AD Carry,ROC,H2K,1,26.39,EU
3.0,19.0,STEEELBACK,AD Carry,ROC,SPY,1,25.4,EU
3.0,19.0,SENCUX,Mid,SPY,VIT,1,7.7,EU
3.0,19.0,SENCUX,Mid,SPY,ROC,1,27.57,EU
3.0,19.0,METEOS,Jungler,C9 ,IMT,0,48.72,NA
3.0,19.0,METEOS,Jungler,C9 ,FOX,1,28.51,NA
3.0,19.0,SPIRIT,Jungler,FNC,GIA,1,26.79,EU
3.0,19.0,SPIRIT,Jungler,FNC,VIT,1,18.18,EU
3.0,19.0,LOD,AD Carry,NV ,NRG,1,26.08,NA
3.0,19.0,LOD,AD Carry,NV ,TL ,1,26.39,NA
3.0,19.0,BIOFROST,Support,TSM,CLG,1,24.07,NA
3.0,19.0,BIOFROST,Support,TSM,TL ,1,26.21,NA
3.0,19.0,PERKZ,Mid,G2 ,OG ,1,16.31,EU
3.0,19.0,PERKZ,Mid,G2 ,GIA,1,18.59,EU
3.0,19.0,TRASHY,Jungler,SPY,VIT,1,13.47,EU
3.0,19.0,TRASHY,Jungler,SPY,ROC,1,34.94,EU
3.0,19.0,APOLLO,AD Carry,APX,NRG,1,24.98,NA
3.0,19.0,APOLLO,AD Carry,APX,CLG,1,33.81,NA
3.0,19.0,SONSTAR,AD Carry,GIA,FNC,0,9.0,EU
3.0,19.0,SONSTAR,AD Carry,GIA,G2 ,0,12.24,EU
3.0,19.0,FEBIVEN,Mid,FNC,GIA,1,37.85,EU
3.0,19.0,FEBIVEN,Mid,FNC,VIT,1,19.63,EU
3.0,19.0,HUHI,Mid,CLG,TSM,0,15.96,NA
3.0,19.0,HUHI,Mid,CLG,APX,0,28.13,NA
3.0,19.0,JANKOS,Jungler,H2K,ROC,1,37.54,EU
3.0,19.0,JANKOS,Jungler,H2K,S04,1,27.26,EU
3.0,19.0,MRRALLEZ,AD Carry,S04,UOL,1,24.57,EU
3.0,19.0,MRRALLEZ,AD Carry,S04,H2K,1,12.44,EU
3.0,19.0,NIGHT,Mid,GIA,FNC,0,12.66,EU
3.0,19.0,NIGHT,Mid,GIA,G2 ,0,6.74,EU
3.0,19.0,HAUNTZER,Top,TSM,CLG,1,31.21,NA
3.0,19.0,HAUNTZER,Top,TSM,TL ,1,23.89,NA
3.0,19.0,FOX,Mid,S04,UOL,1,36.43,EU
3.0,19.0,FOX,Mid,S04,H2K,1,18.74,EU
3.0,19.0,MITHY,Support,G2 ,OG ,1,8.67,EU
3.0,19.0,MITHY,Support,G2 ,GIA,1,21.69,EU
3.0,19.0,XMITHIE,Jungler,CLG,TSM,0,9.22,NA
3.0,19.0,XMITHIE,Jungler,CLG,APX,0,26.07,NA
3.0,19.0,IMPACT,Top,C9 ,IMT,0,53.76,NA
3.0,19.0,IMPACT,Top,C9 ,FOX,1,15.1,NA
3.0,19.0,VERITAS,AD Carry,UOL,S04,0,7.26,EU
3.0,19.0,VERITAS,AD Carry,UOL,OG ,1,27.17,EU
3.0,19.0,SHRIMP,Jungler,APX,NRG,1,30.27,NA
3.0,19.0,SHRIMP,Jungler,APX,CLG,1,36.03,NA
3.0,19.0,OHQ,AD Carry,NRG,NV ,0,24.22,NA
3.0,19.0,OHQ,AD Carry,NRG,APX,0,8.92,NA
3.0,19.0,SVENSKEREN,Jungler,TSM,CLG,1,17.31,NA
3.0,19.0,SVENSKEREN,Jungler,TSM,TL ,1,27.11,NA
3.0,19.0,SANTORIN,Jungler,NRG,NV ,0,23.59,NA
3.0,19.0,SANTORIN,Jungler,NRG,APX,0,10.44,NA
3.0,19.0,DARDOCH,Jungler,TL ,TSM,0,10.35,NA
3.0,19.0,NINJA,Mid,NV ,NRG,1,22.57,NA
3.0,19.0,NINJA,Mid,NV ,TL ,1,22.93,NA
3.0,19.0,XPECIAL,Support,APX,NRG,1,35.17,NA
3.0,19.0,XPECIAL,Support,APX,CLG,1,34.09,NA
3.0,19.0,RYU,Mid,H2K,ROC,1,35.33,EU
3.0,19.0,RYU,Mid,H2K,S04,1,22.96,EU
3.0,19.0,NUKEDUCK,Mid,VIT,SPY,1,21.32,EU
3.0,19.0,NUKEDUCK,Mid,VIT,FNC,1,23.66,EU
3.0,19.0,WUNDER,Top,SPY,VIT,1,8.37,EU
3.0,19.0,WUNDER,Top,SPY,ROC,1,25.3,EU
3.0,19.0,GBM,Mid,NRG,NV ,0,23.94,NA
3.0,19.0,GBM,Mid,NRG,APX,0,7.44,NA
3.0,19.0,STIXXAY,AD Carry,CLG,TSM,0,20.11,NA
3.0,19.0,STIXXAY,AD Carry,CLG,APX,0,26.92,NA
3.0,19.0,CABOCHARD,Top,VIT,SPY,1,21.64,EU
3.0,19.0,CABOCHARD,Top,VIT,FNC,1,21.09,EU
3.0,19.0,ODOAMNE,Top,H2K,ROC,1,31.24,EU
3.0,19.0,ODOAMNE,Top,H2K,S04,1,24.88,EU
3.0,19.0,LOURLO,Top,TL ,NV ,0,13.26,NA
3.0,19.0,LOURLO,Top,TL ,TSM,0,7.03,NA
3.0,19.0,PROCXIN,Jungler,NV ,NRG,1,20.58,NA
3.0,19.0,PROCXIN,Jungler,NV ,TL ,1,21.85,NA
3.0,19.0,YELLOWSTAR,Support,FNC,GIA,1,35.69,EU
3.0,19.0,YELLOWSTAR,Support,FNC,VIT,1,13.44,EU
3.0,19.0,PIREAN,Mid,P1 ,FOX,0,6.75,NA
3.0,19.0,PIREAN,Mid,P1 ,IMT,0,0.0,NA
3.0,19.0,EXILEH,Mid,UOL,S04,0,4.41,EU
3.0,19.0,EXILEH,Mid,UOL,OG ,1,25.95,EU
3.0,19.0,SMITTYJ,Top,GIA,FNC,0,10.23,EU
3.0,19.0,SMITTYJ,Top,GIA,G2 ,0,7.91,EU
3.0,19.0,POLICE,AD Carry,VIT,SPY,1,13.45,EU
3.0,19.0,POLICE,AD Carry,VIT,FNC,1,23.63,EU
3.0,19.0,MATT,Support,TL ,NV ,0,17.22,NA
3.0,19.0,MATT,Support,TL ,TSM,0,11.11,NA
3.0,19.0,MIKYX,Support,SPY,VIT,1,13.65,EU
3.0,19.0,MIKYX,Support,SPY,ROC,1,26.02,EU
3.0,19.0,HUSTLIN,Support,GIA,FNC,0,9.63,EU
3.0,19.0,HUSTLIN,Support,GIA,G2 ,0,8.39,EU
3.0,19.0,MASH,AD Carry,P1 ,FOX,0,17.97,NA
3.0,19.0,MASH,AD Carry,P1 ,IMT,0,10.94,NA
3.0,19.0,BETSY,Mid,ROC,H2K,1,15.53,EU
3.0,19.0,BETSY,Mid,ROC,SPY,1,35.71,EU
3.0,19.0,SMOOTHIE,Support,C9 ,IMT,0,43.68,NA
3.0,19.0,SMOOTHIE,Support,C9 ,FOX,1,2.08,NA
3.0,19.0,VIZICSACSI,Top,UOL,S04,0,3.96,EU
3.0,19.0,VIZICSACSI,Top,UOL,OG ,1,33.43,EU
3.0,19.0,POWEROFEVIL,Mid,OG ,G2 ,0,18.69,EU
3.0,19.0,POWEROFEVIL,Mid,OG ,UOL,0,1.02,EU
3.0,19.0,HAKUHO,Support,NV ,NRG,1,24.65,NA
3.0,19.0,HAKUHO,Support,NV ,TL ,1,18.87,NA
3.0,19.0,MAXLORE,Jungler,GIA,FNC,0,11.12,EU
3.0,19.0,MAXLORE,Jungler,GIA,G2 ,0,7.69,EU
3.0,19.0,VANDER,Support,H2K,ROC,1,26.01,EU
3.0,19.0,VANDER,Support,H2K,S04,1,23.26,EU
3.0,19.0,STEVE,Top,S04,UOL,1,28.48,EU
3.0,19.0,STEVE,Top,S04,H2K,1,10.25,EU
3.0,19.0,SERAPH,Top,NV ,NRG,1,18.74,NA
3.0,19.0,SERAPH,Top,NV ,TL ,1,24.9,NA
3.0,19.0,FROGGEN,Mid,FOX,P1 ,1,32.81,NA
3.0,19.0,FROGGEN,Mid,FOX,C9 ,0,10.77,NA
3.0,19.0,APHROMOO,Support,CLG,TSM,0,22.72,NA
3.0,19.0,APHROMOO,Support,CLG,APX,0,21.26,NA
3.0,19.0,DARSHAN,Top,CLG,TSM,0,6.71,NA
3.0,19.0,DARSHAN,Top,CLG,APX,0,22.76,NA
3.0,19.0,SPRATTEL,Support,S04,UOL,1,23.41,EU
3.0,19.0,SPRATTEL,Support,S04,H2K,1,10.88,EU
3.0,19.0,PARANG,Top,ROC,H2K,1,16.68,EU
3.0,19.0,PARANG,Top,ROC,SPY,1,26.67,EU
3.0,19.0,QUAS,Top,NRG,NV ,0,26.11,NA
3.0,19.0,QUAS,Top,NRG,APX,0,9.7,NA
3.0,19.0,AMAZING,Jungler,OG ,G2 ,0,12.9,EU
3.0,19.0,AMAZING,Jungler,OG ,UOL,0,6.64,EU
3.0,19.0,MOVE,Jungler,UOL,S04,0,2.95,EU
3.0,19.0,MOVE,Jungler,UOL,OG ,1,25.73,EU
3.0,19.0,SOAZ,Top,OG ,G2 ,0,25.32,EU
3.0,19.0,SOAZ,Top,OG ,UOL,0,6.15,EU
3.0,19.0,FREEZE,AD Carry,H2K,ROC,1,20.34,EU
3.0,19.0,FREEZE,AD Carry,H2K,S04,1,11.92,EU
3.0,19.0,KIWIKID,Support,NRG,NV ,0,17.76,NA
3.0,19.0,KIWIKID,Support,NRG,APX,0,5.15,NA
3.0,19.0,KASING,Support,VIT,SPY,1,12.2,EU
3.0,19.0,KASING,Support,VIT,FNC,1,14.62,EU
3.0,19.0,GATE,Support,P1 ,FOX,0,3.48,NA
3.0,19.0,GATE,Support,P1 ,IMT,0,8.01,NA
3.0,19.0,GILIUS,Jungler,S04,UOL,1,29.11,EU
3.0,19.0,GILIUS,Jungler,S04,H2K,1,11.73,EU
3.0,19.0,ZIG,Top,P1 ,FOX,0,12.68,NA
3.0,19.0,ZIG,Top,P1 ,IMT,0,10.3,NA
3.0,19.0,HYLISSANG,Support,UOL,S04,0,3.38,EU
3.0,19.0,HYLISSANG,Support,UOL,OG ,1,28.22,EU
3.0,19.0,RAISE,Support,ROC,H2K,1,11.38,EU
3.0,19.0,RAISE,Support,ROC,SPY,1,26.59,EU
3.0,19.0,HYBRID,Support,OG ,G2 ,0,11.02,EU
3.0,19.0,HYBRID,Support,OG ,UOL,0,6.33,EU
3.0,19.0,KEITH,AD Carry,FOX,P1 ,1,21.37,NA
3.0,19.0,KEITH,AD Carry,FOX,C9 ,0,16.3,NA
3.0,19.0,GAMSU,Top,FNC,GIA,1,34.63,EU
3.0,19.0,GAMSU,Top,FNC,VIT,1,12.77,EU
3.0,19.0,XPEKE,Mid,OG ,UOL,0,6.97,EU
3.0,19.0,KFO,Top,FOX,P1 ,1,27.95,NA
3.0,19.0,KFO,Top,FOX,C9 ,0,6.85,NA
3.0,19.0,BIG,Support,FOX,P1 ,1,22.69,NA
3.0,19.0,BIG,Support,FOX,C9 ,0,7.66,NA
3.0,19.0,BUNNY FUFUU,Support,C9 ,IMT,0,23.32,NA
3.0,19.0,BUNNY FUFUU,Support,C9 ,FOX,1,23.14,NA
3.0,19.0,KIKIS,Top,G2 ,OG ,1,13.08,EU
3.0,19.0,KIKIS,Top,G2 ,GIA,1,25.9,EU
3.0,19.0,AIRWAKS,Jungler,ROC,H2K,1,20.48,EU
3.0,19.0,AIRWAKS,Jungler,ROC,SPY,1,22.27,EU
3.0,19.0,HARD,Jungler,FOX,P1 ,1,24.37,NA
3.0,19.0,HARD,Jungler,FOX,C9 ,0,8.43,NA
3.0,19.0,MIGHTYBEAR,Jungler,VIT,SPY,1,12.06,EU
3.0,19.0,MIGHTYBEAR,Jungler,VIT,FNC,1,18.26,EU
3.0,19.0,FORG1VENGRE,AD Carry,OG ,G2 ,0,17.85,EU
3.0,19.0,FORG1VENGRE,AD Carry,OG ,UOL,0,8.49,EU
3.0,19.0,SLOOSHI,Mid,P1 ,FOX,0,20.09,NA
3.0,19.0,SLOOSHI,Mid,P1 ,IMT,0,7.44,NA
3.0,19.0,ZENTINEL,Jungler,P1 ,FOX,0,5.93,NA
3.0,19.0,ZENTINEL,Jungler,P1 ,IMT,0,10.21,NA
3.0,19.0,PIGLET,AD Carry,TL ,NV ,0,18.3,NA
3.0,19.0,PIGLET,AD Carry,TL ,TSM,0,12.89,NA
3.0,19.0,MOON,Jungler,TL ,NV ,0,13.52,NA
3.0,19.0,MOON,Jungler,TL ,TSM,0,4.43,NA
3.0,19.0,BALLS,Top,C9 ,FOX,1,0.0,NA
3.0,19.0,CRIS,Top,APX,NRG,1,0.0,NA
3.0,19.0,CRIS,Top,APX,CLG,1,0.0,NA
3.0,19.0,RUSH,Jungler,C9 ,FOX,1,0.0,NA
3.0,20.0,SONSTAR,AD Carry,GIA,H2K,0,17.44,EU
3.0,20.0,SONSTAR,AD Carry,GIA,UOL,1,44.84,EU
3.0,20.0,FEBIVEN,Mid,FNC,UOL,1,23.49,EU
3.0,20.0,FEBIVEN,Mid,FNC,H2K,0,9.9,EU
3.0,20.0,HUHI,Mid,CLG,TL ,1,24.14,NA
3.0,20.0,HUHI,Mid,CLG,C9 ,0,7.86,NA
3.0,20.0,JANKOS,Jungler,H2K,GIA,1,18.2,EU
3.0,20.0,JANKOS,Jungler,H2K,FNC,1,22.9,EU
3.0,20.0,MRRALLEZ,AD Carry,S04,SPY,0,19.7,EU
3.0,20.0,MRRALLEZ,AD Carry,S04,OG ,1,24.07,EU
3.0,20.0,NIGHT,Mid,GIA,H2K,0,20.45,EU
3.0,20.0,NIGHT,Mid,GIA,UOL,1,33.45,EU
3.0,20.0,HAUNTZER,Top,TSM,APX,1,23.45,NA
3.0,20.0,HAUNTZER,Top,TSM,IMT,1,27.2,NA
3.0,20.0,FOX,Mid,S04,SPY,0,12.3,EU
3.0,20.0,FOX,Mid,S04,OG ,1,24.16,EU
3.0,20.0,MITHY,Support,G2 ,ROC,1,20.41,EU
3.0,20.0,MITHY,Support,G2 ,SPY,1,15.18,EU
3.0,20.0,XMITHIE,Jungler,CLG,TL ,1,36.74,NA
3.0,20.0,XMITHIE,Jungler,CLG,C9 ,0,14.96,NA
3.0,20.0,IMPACT,Top,C9 ,P1 ,1,22.65,NA
3.0,20.0,IMPACT,Top,C9 ,CLG,1,18.21,NA
3.0,20.0,VERITAS,AD Carry,UOL,FNC,0,14.41,EU
3.0,20.0,VERITAS,AD Carry,UOL,GIA,0,13.13,EU
3.0,20.0,SHRIMP,Jungler,APX,NV ,0,17.99,NA
3.0,20.0,SHRIMP,Jungler,APX,TSM,0,4.57,NA
3.0,20.0,OHQ,AD Carry,NRG,IMT,0,43.2,NA
3.0,20.0,OHQ,AD Carry,NRG,FOX,1,31.29,NA
3.0,20.0,SVENSKEREN,Jungler,TSM,APX,1,25.22,NA
3.0,20.0,SVENSKEREN,Jungler,TSM,IMT,1,18.19,NA
3.0,20.0,SANTORIN,Jungler,NRG,IMT,0,42.18,NA
3.0,20.0,SANTORIN,Jungler,NRG,FOX,1,26.8,NA
3.0,20.0,DARDOCH,Jungler,TL ,CLG,0,12.56,NA
3.0,20.0,DARDOCH,Jungler,TL ,FOX,1,15.8,NA
3.0,20.0,EXPECT,Top,G2 ,ROC,1,24.43,EU
3.0,20.0,NINJA,Mid,NV ,APX,1,18.17,NA
3.0,20.0,NINJA,Mid,NV ,P1 ,1,24.89,NA
3.0,20.0,XPECIAL,Support,APX,NV ,0,22.31,NA
3.0,20.0,XPECIAL,Support,APX,TSM,0,3.13,NA
3.0,20.0,RYU,Mid,H2K,GIA,1,26.12,EU
3.0,20.0,RYU,Mid,H2K,FNC,1,18.69,EU
3.0,20.0,NUKEDUCK,Mid,VIT,OG ,1,23.14,EU
3.0,20.0,NUKEDUCK,Mid,VIT,ROC,0,19.98,EU
3.0,20.0,WUNDER,Top,SPY,S04,1,26.31,EU
3.0,20.0,WUNDER,Top,SPY,G2 ,0,10.73,EU
3.0,20.0,GBM,Mid,NRG,IMT,0,39.19,NA
3.0,20.0,GBM,Mid,NRG,FOX,1,33.25,NA
3.0,20.0,STIXXAY,AD Carry,CLG,TL ,1,21.02,NA
3.0,20.0,STIXXAY,AD Carry,CLG,C9 ,0,19.42,NA
3.0,20.0,CABOCHARD,Top,VIT,OG ,1,25.09,EU
3.0,20.0,CABOCHARD,Top,VIT,ROC,0,13.1,EU
3.0,20.0,ODOAMNE,Top,H2K,GIA,1,20.44,EU
3.0,20.0,ODOAMNE,Top,H2K,FNC,1,22.61,EU
3.0,20.0,LOURLO,Top,TL ,CLG,0,15.7,NA
3.0,20.0,LOURLO,Top,TL ,FOX,1,22.11,NA
3.0,20.0,PROCXIN,Jungler,NV ,APX,1,20.34,NA
3.0,20.0,PROCXIN,Jungler,NV ,P1 ,1,22.49,NA
3.0,20.0,YELLOWSTAR,Support,FNC,UOL,1,27.68,EU
3.0,20.0,YELLOWSTAR,Support,FNC,H2K,0,12.11,EU
3.0,20.0,PIREAN,Mid,P1 ,C9 ,0,32.23,NA
3.0,20.0,PIREAN,Mid,P1 ,NV ,0,12.3,NA
3.0,20.0,EXILEH,Mid,UOL,FNC,0,5.99,EU
3.0,20.0,EXILEH,Mid,UOL,GIA,0,11.28,EU
3.0,20.0,SMITTYJ,Top,GIA,H2K,0,18.05,EU
3.0,20.0,SMITTYJ,Top,GIA,UOL,1,17.61,EU
3.0,20.0,MATT,Support,TL ,CLG,0,6.89,NA
3.0,20.0,MATT,Support,TL ,FOX,1,15.8,NA
3.0,20.0,MIKYX,Support,SPY,S04,1,24.21,EU
3.0,20.0,MIKYX,Support,SPY,G2 ,0,3.14,EU
3.0,20.0,HUSTLIN,Support,GIA,H2K,0,10.73,EU
3.0,20.0,HUSTLIN,Support,GIA,UOL,1,24.72,EU
3.0,20.0,MASH,AD Carry,P1 ,C9 ,0,0.0,NA
3.0,20.0,MASH,AD Carry,P1 ,NV ,0,0.0,NA
3.0,20.0,BETSY,Mid,ROC,G2 ,1,23.54,EU
3.0,20.0,BETSY,Mid,ROC,VIT,1,30.32,EU
3.0,20.0,SMOOTHIE,Support,C9 ,P1 ,1,22.32,NA
3.0,20.0,SMOOTHIE,Support,C9 ,CLG,1,28.13,NA
3.0,20.0,VIZICSACSI,Top,UOL,FNC,0,16.43,EU
3.0,20.0,VIZICSACSI,Top,UOL,GIA,0,8.22,EU
3.0,20.0,POWEROFEVIL,Mid,OG ,VIT,1,28.45,EU
3.0,20.0,POWEROFEVIL,Mid,OG ,S04,1,16.57,EU
3.0,20.0,HAKUHO,Support,NV ,APX,1,18.64,NA
3.0,20.0,HAKUHO,Support,NV ,P1 ,1,18.73,NA
3.0,20.0,MAXLORE,Jungler,GIA,H2K,0,13.95,EU
3.0,20.0,MAXLORE,Jungler,GIA,UOL,1,20.55,EU
3.0,20.0,VANDER,Support,H2K,GIA,1,21.26,EU
3.0,20.0,VANDER,Support,H2K,FNC,1,21.92,EU
3.0,20.0,STEVE,Top,S04,SPY,0,15.44,EU
3.0,20.0,STEVE,Top,S04,OG ,1,15.17,EU
3.0,20.0,SERAPH,Top,NV ,APX,1,13.51,NA
3.0,20.0,SERAPH,Top,NV ,P1 ,1,17.06,NA
3.0,20.0,FROGGEN,Mid,FOX,NRG,0,16.97,NA
3.0,20.0,FROGGEN,Mid,FOX,TL ,0,20.37,NA
3.0,20.0,APHROMOO,Support,CLG,TL ,1,19.84,NA
3.0,20.0,APHROMOO,Support,CLG,C9 ,0,9.63,NA
3.0,20.0,DARSHAN,Top,CLG,TL ,1,22.42,NA
3.0,20.0,DARSHAN,Top,CLG,C9 ,0,10.48,NA
3.0,20.0,SPRATTEL,Support,S04,SPY,0,14.73,EU
3.0,20.0,SPRATTEL,Support,S04,OG ,1,18.69,EU
3.0,20.0,PARANG,Top,ROC,G2 ,1,39.78,EU
3.0,20.0,PARANG,Top,ROC,VIT,1,33.43,EU
3.0,20.0,QUAS,Top,NRG,IMT,0,36.62,NA
3.0,20.0,QUAS,Top,NRG,FOX,1,25.15,NA
3.0,20.0,AMAZING,Jungler,OG ,VIT,1,32.36,EU
3.0,20.0,AMAZING,Jungler,OG ,S04,1,19.69,EU
3.0,20.0,MOVE,Jungler,UOL,FNC,0,5.88,EU
3.0,20.0,MOVE,Jungler,UOL,GIA,0,12.15,EU
3.0,20.0,SOAZ,Top,OG ,VIT,1,30.05,EU
3.0,20.0,SOAZ,Top,OG ,S04,1,16.22,EU
3.0,20.0,FREEZE,AD Carry,H2K,GIA,1,29.15,EU
3.0,20.0,FREEZE,AD Carry,H2K,FNC,1,23.63,EU
3.0,20.0,KIWIKID,Support,NRG,IMT,0,36.91,NA
3.0,20.0,KIWIKID,Support,NRG,FOX,1,19.89,NA
3.0,20.0,KASING,Support,VIT,OG ,1,15.42,EU
3.0,20.0,KASING,Support,VIT,ROC,0,21.06,EU
3.0,20.0,GATE,Support,P1 ,C9 ,0,20.37,NA
3.0,20.0,GATE,Support,P1 ,NV ,0,13.59,NA
3.0,20.0,GILIUS,Jungler,S04,SPY,0,7.41,EU
3.0,20.0,GILIUS,Jungler,S04,OG ,1,13.78,EU
3.0,20.0,ZIG,Top,P1 ,C9 ,0,23.3,NA
3.0,20.0,ZIG,Top,P1 ,NV ,0,10.5,NA
3.0,20.0,HYLISSANG,Support,UOL,FNC,0,13.14,EU
3.0,20.0,HYLISSANG,Support,UOL,GIA,0,7.78,EU
3.0,20.0,RAISE,Support,ROC,G2 ,1,32.17,EU
3.0,20.0,RAISE,Support,ROC,VIT,1,33.14,EU
3.0,20.0,HYBRID,Support,OG ,VIT,1,19.83,EU
3.0,20.0,HYBRID,Support,OG ,S04,1,20.19,EU
3.0,20.0,KEITH,AD Carry,FOX,NRG,0,10.38,NA
3.0,20.0,KEITH,AD Carry,FOX,TL ,0,12.92,NA
3.0,20.0,GAMSU,Top,FNC,UOL,1,25.18,EU
3.0,20.0,GAMSU,Top,FNC,H2K,0,7.58,EU
3.0,20.0,XPEKE,Mid,OG ,VIT,1,19.87,EU
3.0,20.0,XPEKE,Mid,OG ,S04,1,14.95,EU
3.0,20.0,KFO,Top,FOX,NRG,0,8.86,NA
3.0,20.0,KFO,Top,FOX,TL ,0,13.37,NA
3.0,20.0,BIG,Support,FOX,NRG,0,7.22,NA
3.0,20.0,BIG,Support,FOX,TL ,0,12.73,NA
3.0,20.0,BUNNY FUFUU,Support,C9 ,P1 ,1,25.11,NA
3.0,20.0,BUNNY FUFUU,Support,C9 ,CLG,1,20.22,NA
3.0,20.0,KIKIS,Top,G2 ,ROC,1,20.35,EU
