2,Week 5,,,SPY vs. GIA,Win (1-0),14.67,14.67,1,3,1,3,267,0,1 / 0 / 0
2,Week 6,,,SPY vs. ROC,Loss (0-1),12.02,12.02,1,1,4,6,302,0,0 / 0 / 0
2,Week 6,,,SPY vs. FNC,Win (1-0),24.61,24.61,1,7,0,4,261,0,1 / 0 / 0
2,Week 7,,,SPY vs. OG,Loss (0-1),10.32,10.32,1,2,3,3,332,0,0 / 0 / 0
2,Week 7,,,SPY vs. UOL,Loss (0-1),6.19,6.19,1,1,1,1,319,0,0 / 0 / 0
2,Week 8,,,SPY vs. EL,Win (1-0),17.43,17.43,1,2,4,8,343,0,0 / 0 / 0
2,Week 8,,,SPY vs. H2K,Loss (0-1),3.23,3.23,1,0,1,1,223,0,0 / 0 / 0
2,Week 9,,,SPY vs. G2,Loss (0-1),14.75,14.75,1,4,2,3,325,0,0 / 0 / 0
2,Week 9,,,SPY vs. VIT,Loss (0-1),0.52,0.52,1,0,3,0,202,0,0 / 0 / 0
2,Steve,,Top,Elements,,203.53,11.31,18,38,45,64,"5,203",1,0 / 0 / 0
2,Week 1,,,EL vs. G2,Loss (0-1),7.93,7.93,1,2,2,2,193,0,0 / 0 / 0
2,Week 1,,,EL vs. SPY,Win (1-0),18.96,18.96,1,6,3,4,246,0,0 / 0 / 0
2,Week 2,,,EL vs. ROC,Win (1-0),27.17,27.17,1,2,4,13,367,1,0 / 0 / 0
2,Week 2,,,EL vs. GIA,Win (1-0),17.19,17.19,1,3,1,6,269,0,0 / 0 / 0
2,Week 3,,,EL vs. UOL,Loss (0-1),2.27,2.27,1,0,2,1,177,0,0 / 0 / 0
2,Week 3,,,EL vs. OG,Loss (0-1),6.31,6.31,1,2,3,1,231,0,0 / 0 / 0
2,Week 4,,,EL vs. VIT,Loss (0-1),4.04,4.04,1,1,2,0,304,0,0 / 0 / 0
2,Week 4,,,EL vs. H2K,Loss (0-1),15.11,15.11,1,5,2,2,311,0,0 / 0 / 0
2,Week 5,,,EL vs. FNC,Loss (0-1),6.47,6.47,1,0,3,4,197,0,0 / 0 / 0
2,Week 5,,,EL vs. ROC,Win (1-0),16.41,16.41,1,1,0,8,241,0,0 / 0 / 0
2,Week 6,,,EL vs. OG,Loss (0-1),16.4,16.4,1,4,4,5,290,0,0 / 0 / 0
2,Week 6,,,EL vs. GIA,Loss (0-1),5.75,5.75,1,0,2,2,375,0,0 / 0 / 0
2,Week 7,,,EL vs. G2,Loss (0-1),11.07,11.07,1,5,3,0,257,0,0 / 0 / 0
2,Week 7,,,EL vs. VIT,Loss (0-1),2.53,2.53,1,0,5,1,353,0,0 / 0 / 0
2,Week 8,,,EL vs. SPY,Loss (0-1),7.72,7.72,1,1,3,2,422,0,0 / 0 / 0
2,Week 8,,,EL vs. UOL,Win (1-0),21.56,21.56,1,4,1,7,356,0,0 / 0 / 0
2,Week 9,,,EL vs. FNC,Win (1-0),15.88,15.88,1,2,1,6,338,0,0 / 0 / 0
2,Week 9,,,EL vs. H2K,Loss (0-1),0.76,0.76,1,0,4,0,276,0,0 / 0 / 0
2,Kiwikid,,Support,Team Dignitas,,202.54,11.25,18,9,49,124,704,8,0 / 0 / 0
2,Week 1,,,DIG vs. NRG,Loss (0-1),23.82,23.82,1,0,5,16,32,1,0 / 0 / 0
2,Week 1,,,DIG vs. CLG,Win (1-0),21.87,21.87,1,1,1,12,37,1,0 / 0 / 0
2,Week 2,,,DIG vs. REN,Win (1-0),18.01,18.01,1,0,2,11,51,1,0 / 0 / 0
2,Week 2,,,DIG vs. TSM,Loss (0-1),3.37,3.37,1,1,1,1,37,0,0 / 0 / 0
2,Week 3,,,DIG vs. TIP,Loss (0-1),5.15,5.15,1,0,2,4,15,0,0 / 0 / 0
2,Week 3,,,DIG vs. C9,Loss (0-1),4.85,4.85,1,0,3,4,35,0,0 / 0 / 0
2,Week 4,,,DIG vs. TL,Loss (0-1),-1.76,-1.76,1,0,4,0,24,0,0 / 0 / 0
2,Week 4,,,DIG vs. FOX,Win (1-0),25.32,25.32,1,2,1,13,32,1,0 / 0 / 0
2,Week 5,,,DIG vs. IMT,Loss (0-1),4.63,4.63,1,0,3,4,13,0,0 / 0 / 0
2,Week 5,,,DIG vs. TIP,Loss (0-1),9.16,9.16,1,0,4,7,66,0,0 / 0 / 0
2,Week 6,,,DIG vs. NRG,Loss (0-1),2.7,2.7,1,0,1,2,20,0,0 / 0 / 0
2,Week 6,,,DIG vs. TSM,Win (1-0),19.47,19.47,1,1,0,10,47,1,0 / 0 / 0
2,Week 7,,,DIG vs. C9,Loss (0-1),0.26,0.26,1,0,6,2,26,0,0 / 0 / 0
2,Week 7,,,DIG vs. REN,Loss (0-1),15.05,15.05,1,0,5,10,55,1,0 / 0 / 0
2,Week 8,,,DIG vs. FOX,Loss (0-1),23.05,23.05,1,2,1,11,105,1,0 / 0 / 0
2,Week 8,,,DIG vs. IMT,Loss (0-1),24.29,24.29,1,2,4,13,79,1,0 / 0 / 0
2,Week 9,,,DIG vs. TL,Loss (0-1),2.2,2.2,1,0,5,3,20,0,0 / 0 / 0
2,Week 9,,,DIG vs. CLG,Loss (0-1),1.1,1.1,1,0,1,1,10,0,0 / 0 / 0
2,Procxin,,Jungler,Team Impulse,,201.96,13.46,15,36,43,85,"1,996",2,0 / 0 / 0
2,Week 2,,,TIP vs. REN,Win (1-0),21.34,21.34,1,5,5,8,184,0,0 / 0 / 0
2,Week 3,,,TIP vs. DIG,Win (1-0),18.08,18.08,1,2,1,9,108,0,0 / 0 / 0
2,Week 3,,,TIP vs. TL,Loss (0-1),17.24,17.24,1,5,3,5,124,0,0 / 0 / 0
2,Week 4,,,TIP vs. NRG,Loss (0-1),14.45,14.45,1,2,3,7,145,0,0 / 0 / 0
2,Week 4,,,TIP vs. CLG,Loss (0-1),-0.11,-0.11,1,0,2,0,89,0,0 / 0 / 0
2,Week 5,,,TIP vs. TSM,Loss (0-1),9.99,9.99,1,1,2,5,149,0,0 / 0 / 0
2,Week 5,,,TIP vs. DIG,Win (1-0),21.77,21.77,1,1,1,11,177,1,0 / 0 / 0
2,Week 6,,,TIP vs. CLG,Loss (0-1),6.87,6.87,1,2,2,2,87,0,0 / 0 / 0
2,Week 6,,,TIP vs. FOX,Loss (0-1),5.04,5.04,1,1,3,2,154,0,0 / 0 / 0
2,Week 7,,,TIP vs. TL,Loss (0-1),2.28,2.28,1,0,4,2,128,0,0 / 0 / 0
2,Week 7,,,TIP vs. NRG,Win (1-0),17.9,17.9,1,3,1,7,190,0,0 / 0 / 0
2,Week 8,,,TIP vs. TSM,Loss (0-1),12.43,12.43,1,1,2,7,93,0,0 / 0 / 0
2,Week 8,,,TIP vs. C9,Loss (0-1),18.01,18.01,1,7,6,4,101,0,0 / 0 / 0
2,Week 9,,,TIP vs. REN,Loss (0-1),19.86,19.86,1,2,5,10,136,1,0 / 0 / 0
2,Week 9,,,TIP vs. IMT,Loss (0-1),16.81,16.81,1,4,3,6,131,0,0 / 0 / 0
2,Froggen,Uraziel1,Mid,Echo Fox,,200.43,16.7,12,34,18,63,"4,293",2,0 / 0 / 0
2,Week 1,,,FOX vs. TIP,Win (1-0),18.74,18.74,1,3,2,7,324,0,0 / 0 / 0
2,Week 1,,,FOX vs. C9,Loss (0-1),4.6,4.6,1,0,2,2,260,0,0 / 0 / 0
2,Week 2,,,FOX vs. NRG,Loss (0-0),0,0,0,0,0,0,0,0,0 / 0 / 0
2,Week 2,,,FOX vs. TL,Loss (0-1),0,0,0,0,0,0,0,0,0 / 0 / 0
2,Week 5,,,FOX vs. REN,Win (1-0),21.33,21.33,1,4,0,7,283,0,0 / 0 / 0
2,Week 5,,,FOX vs. NRG,Win (1-0),29.76,29.76,1,5,0,10,276,1,0 / 0 / 0
2,Week 6,,,FOX vs. TL,Win (1-0),32.36,32.36,1,6,3,10,486,1,0 / 0 / 0
2,Week 6,,,FOX vs. TIP,Win (1-0),23.2,23.2,1,4,0,8,320,0,0 / 0 / 0
2,Week 7,,,FOX vs. TSM,Loss (0-1),3.57,3.57,1,0,2,1,307,0,0 / 0 / 0
2,Week 7,,,FOX vs. IMT,Loss (0-1),4.86,4.86,1,0,4,3,236,0,0 / 0 / 0
2,Week 8,,,FOX vs. DIG,Win (1-0),21.14,21.14,1,5,2,3,764,0,0 / 0 / 0
2,Week 8,,,FOX vs. CLG,Loss (0-1),17.38,17.38,1,3,2,6,338,0,0 / 0 / 0
2,Week 9,,,FOX vs. C9,Loss (0-1),2.71,2.71,1,0,1,0,321,0,0 / 0 / 0
2,Week 9,,,FOX vs. REN,Loss (0-1),20.78,20.78,1,4,0,6,378,0,0 / 0 / 0
2,Crumbz,,Jungler,Renegades,,200.07,11.12,18,30,62,93,"2,557",3,0 / 0 / 0
2,Week 1,,,REN vs. TL,Win (1-0),21.29,21.29,1,3,2,9,279,0,0 / 0 / 0
2,Week 1,,,REN vs. NRG,Loss (0-1),9.25,9.25,1,2,4,4,125,0,0 / 0 / 0
2,Week 2,,,REN vs. DIG,Loss (0-1),6.56,6.56,1,1,3,3,156,0,0 / 0 / 0
2,Week 2,,,REN vs. TIP,Loss (0-1),6.16,6.16,1,2,5,2,166,0,0 / 0 / 0
2,Week 3,,,REN vs. IMT,Loss (0-1),5.21,5.21,1,1,2,2,121,0,0 / 0 / 0
2,Week 3,,,REN vs. CLG,Loss (0-1),5.45,5.45,1,1,2,2,145,0,0 / 0 / 0
2,Week 4,,,REN vs. C9,Loss (0-1),2.27,2.27,1,1,1,0,77,0,0 / 0 / 0
2,Week 4,,,REN vs. TSM,Loss (0-1),14.71,14.71,1,3,7,7,171,0,0 / 0 / 0
2,Week 5,,,REN vs. FOX,Loss (0-1),3.63,3.63,1,0,4,3,113,0,0 / 0 / 0
2,Week 5,,,REN vs. TL,Loss (0-1),1.58,1.58,1,0,5,2,108,0,0 / 0 / 0
2,Week 6,,,REN vs. IMT,Loss (0-1),16.33,16.33,1,2,4,9,83,0,0 / 0 / 0
2,Week 6,,,REN vs. CLG,Loss (0-1),8.18,8.18,1,3,4,2,118,0,0 / 0 / 0
2,Week 7,,,REN vs. NRG,Loss (0-1),2.02,2.02,1,1,2,0,102,0,0 / 0 / 0
2,Week 7,,,REN vs. DIG,Win (1-0),22.05,22.05,1,2,5,11,205,1,0 / 0 / 0
2,Week 8,,,REN vs. C9,Loss (0-1),11.6,11.6,1,1,3,6,210,0,0 / 0 / 0
2,Week 8,,,REN vs. TSM,Win (1-0),19.7,19.7,1,1,1,10,120,1,0 / 0 / 0
2,Week 9,,,REN vs. TIP,Win (1-0),33.61,33.61,1,5,4,15,111,1,0 / 0 / 0
2,Week 9,,,REN vs. FOX,Win (1-0),10.47,10.47,1,1,4,6,147,0,0 / 0 / 0
2,Gate,,Support,Team Impulse,,199.08,11.06,18,23,59,108,"1,458",3,0 / 0 / 0
2,Week 1,,,TIP vs. FOX,Loss (0-1),9.66,9.66,1,3,5,2,316,0,0 / 0 / 0
2,Week 1,,,TIP vs. IMT,Loss (0-1),-0.26,-0.26,1,0,3,0,124,0,0 / 0 / 0
2,Week 2,,,TIP vs. C9,Win (1-0),24.94,24.94,1,2,1,11,294,1,0 / 0 / 0
2,Week 2,,,TIP vs. REN,Win (1-0),25.31,25.31,1,7,3,6,381,0,0 / 0 / 0
2,Week 3,,,TIP vs. DIG,Win (1-0),9.27,9.27,1,0,3,7,27,0,0 / 0 / 0
2,Week 3,,,TIP vs. TL,Loss (0-1),11.37,11.37,1,0,2,8,37,0,0 / 0 / 0
2,Week 4,,,TIP vs. NRG,Loss (0-1),20.64,20.64,1,2,4,11,14,1,0 / 0 / 0
2,Week 4,,,TIP vs. CLG,Loss (0-1),2.05,2.05,1,1,3,1,5,0,0 / 0 / 0
2,Week 5,,,TIP vs. TSM,Loss (0-1),8.65,8.65,1,0,1,6,15,0,0 / 0 / 0
2,Week 5,,,TIP vs. DIG,Win (1-0),21.79,21.79,1,1,1,12,29,1,0 / 0 / 0
2,Week 6,,,TIP vs. CLG,Loss (0-1),4.19,4.19,1,0,4,4,19,0,0 / 0 / 0
2,Week 6,,,TIP vs. FOX,Loss (0-1),1.94,1.94,1,0,3,2,44,0,0 / 0 / 0
2,Week 7,,,TIP vs. TL,Loss (0-1),2.13,2.13,1,0,5,3,13,0,0 / 0 / 0
2,Week 7,,,TIP vs. NRG,Win (1-0),14.67,14.67,1,1,2,9,17,0,0 / 0 / 0
2,Week 8,,,TIP vs. TSM,Loss (0-1),10.79,10.79,1,1,4,7,29,0,0 / 0 / 0
2,Week 8,,,TIP vs. C9,Loss (0-1),6.6,6.6,1,0,5,6,10,0,0 / 0 / 0
2,Week 9,,,TIP vs. REN,Loss (0-1),12.49,12.49,1,3,6,6,49,0,0 / 0 / 0
2,Week 9,,,TIP vs. IMT,Loss (0-1),12.85,12.85,1,2,4,7,35,0,0 / 0 / 0
2,Eika,,Mid,Elements,,197.4,10.97,18,33,52,66,"5,440",1,1 / 0 / 0
2,Week 1,,,EL vs. G2,Loss (0-1),2.26,2.26,1,1,6,1,176,0,0 / 0 / 0
2,Week 1,,,EL vs. SPY,Win (1-0),23.33,23.33,1,6,1,5,233,0,1 / 0 / 0
2,Week 2,,,EL vs. ROC,Win (1-0),30.26,30.26,1,4,2,12,326,1,0 / 0 / 0
2,Week 2,,,EL vs. GIA,Win (1-0),17.34,17.34,1,2,3,8,284,0,0 / 0 / 0
2,Week 3,,,EL vs. UOL,Loss (0-1),3.99,3.99,1,0,2,2,199,0,0 / 0 / 0
2,Week 3,,,EL vs. OG,Loss (0-1),7.2,7.2,1,0,3,4,270,0,0 / 0 / 0
2,Week 4,,,EL vs. VIT,Loss (0-1),4.08,4.08,1,0,2,1,358,0,0 / 0 / 0
2,Week 4,,,EL vs. H2K,Loss (0-1),10.95,10.95,1,2,4,4,295,0,0 / 0 / 0
2,Week 5,,,EL vs. FNC,Loss (0-1),7.78,7.78,1,0,3,4,328,0,0 / 0 / 0
2,Week 5,,,EL vs. ROC,Win (1-0),15.03,15.03,1,5,2,2,303,0,0 / 0 / 0
2,Week 6,,,EL vs. OG,Loss (0-1),11.05,11.05,1,0,2,6,305,0,0 / 0 / 0
2,Week 6,,,EL vs. GIA,Loss (0-1),4.65,4.65,1,1,5,1,365,0,0 / 0 / 0
2,Week 7,,,EL vs. G2,Loss (0-1),9.94,9.94,1,1,2,4,294,0,0 / 0 / 0
2,Week 7,,,EL vs. VIT,Loss (0-1),3.64,3.64,1,1,4,0,364,0,0 / 0 / 0
2,Week 8,,,EL vs. SPY,Loss (0-1),16.67,16.67,1,4,3,4,417,0,0 / 0 / 0
2,Week 8,,,EL vs. UOL,Win (1-0),15.19,15.19,1,3,3,5,319,0,0 / 0 / 0
2,Week 9,,,EL vs. FNC,Win (1-0),11.15,11.15,1,2,1,3,315,0,0 / 0 / 0
2,Week 9,,,EL vs. H2K,Loss (0-1),2.89,2.89,1,1,4,0,289,0,0 / 0 / 0
2,Moon,UT Reformed Me,Jungler,NRG Esports,,194.76,12.17,16,28,41,89,"1,976",3,0 / 0 / 0
2,Week 1,,,NRG vs. REN,Win (1-0),14.67,14.67,1,2,2,7,117,0,0 / 0 / 0
2,Week 2,,,NRG vs. FOX,Win (0-0),0,0,0,0,0,0,0,0,0 / 0 / 0
2,Week 2,,,NRG vs. IMT,Loss (0-1),6.35,6.35,1,2,4,2,135,0,0 / 0 / 0
2,Week 3,,,NRG vs. TL,Loss (0-1),7.98,7.98,1,2,3,3,98,0,0 / 0 / 0
2,Week 3,,,NRG vs. TSM,Win (1-0),24.07,24.07,1,3,0,10,107,1,0 / 0 / 0
2,Week 4,,,NRG vs. TIP,Win (1-0),25.99,25.99,1,1,4,15,149,1,0 / 0 / 0
2,Week 4,,,NRG vs. C9,Loss (0-1),1.48,1.48,1,0,5,2,98,0,0 / 0 / 0
2,Week 5,,,NRG vs. CLG,Loss (0-1),7.15,7.15,1,0,1,4,165,0,0 / 0 / 0
2,Week 5,,,NRG vs. FOX,Loss (0-1),1.52,1.52,1,0,2,1,102,0,0 / 0 / 0
2,Week 6,,,NRG vs. DIG,Win (1-0),6.3,6.3,1,1,0,2,130,0,0 / 0 / 0
2,Week 6,,,NRG vs. C9,Loss (0-1),14.98,14.98,1,3,3,6,148,0,0 / 0 / 0
2,Week 7,,,NRG vs. REN,Win (1-0),12,12,1,2,1,5,100,0,0 / 0 / 0
2,Week 7,,,NRG vs. TIP,Loss (0-1),7.32,7.32,1,0,3,5,132,0,0 / 0 / 0
2,Week 8,,,NRG vs. IMT,Loss (0-1),8.09,8.09,1,2,3,3,109,0,0 / 0 / 0
2,Week 8,,,NRG vs. TL,Win (1-0),32.39,32.39,1,5,1,13,139,1,0 / 0 / 0
2,Week 9,,,NRG vs. CLG,Loss (0-1),3.47,3.47,1,0,4,3,97,0,0 / 0 / 0
2,Week 9,,,NRG vs. TSM,Win (1-0),21,21,1,5,5,8,150,0,0 / 0 / 0
2,Airwaks,Matt Demon,Jungler,ROCCAT,,191.21,10.62,18,33,60,84,"2,721",1,0 / 0 / 0
2,Week 1,,,ROC vs. VIT,Win (1-0),7.57,7.57,1,2,0,1,207,0,0 / 0 / 0
2,Week 1,,,ROC vs. G2,Loss (0-1),11.9,11.9,1,2,4,6,90,0,0 / 0 / 0
2,Week 2,,,ROC vs. EL,Loss (0-1),18.45,18.45,1,3,4,8,245,0,0 / 0 / 0
2,Week 2,,,ROC vs. SPY,Loss (0-1),1.35,1.35,1,0,4,1,185,0,0 / 0 / 0
2,Week 3,,,ROC vs. OG,Loss (0-1),5.73,5.73,1,1,1,2,123,0,0 / 0 / 0
2,Week 3,,,ROC vs. H2K,Loss (0-1),15.17,15.17,1,2,5,8,167,0,0 / 0 / 0
2,Week 4,,,ROC vs. UOL,Loss (0-1),0.99,0.99,1,0,3,1,99,0,0 / 0 / 0
2,Week 4,,,ROC vs. FNC,Loss (0-1),24.38,24.38,1,8,5,6,188,0,0 / 0 / 0
2,Week 5,,,ROC vs. GIA,Loss (0-1),14.41,14.41,1,2,3,7,141,0,0 / 0 / 0
2,Week 5,,,ROC vs. EL,Loss (0-1),2.33,2.33,1,1,5,1,133,0,0 / 0 / 0
2,Week 6,,,ROC vs. SPY,Win (1-0),13.9,13.9,1,0,2,9,140,0,0 / 0 / 0
2,Week 6,,,ROC vs. G2,Loss (0-1),2.71,2.71,1,1,4,1,121,0,0 / 0 / 0
2,Week 7,,,ROC vs. UOL,Win (1-0),16.89,16.89,1,0,3,10,139,1,0 / 0 / 0
2,Week 7,,,ROC vs. FNC,Loss (0-1),12.29,12.29,1,1,1,6,179,0,0 / 0 / 0
2,Week 8,,,ROC vs. H2K,Loss (0-1),1.06,1.06,1,1,4,0,106,0,0 / 0 / 0
2,Week 8,,,ROC vs. OG,Loss (0-1),25.95,25.95,1,8,3,6,245,0,0 / 0 / 0
2,Week 9,,,ROC vs. VIT,Win (1-0),10.78,10.78,1,0,5,8,128,0,0 / 0 / 0
2,Week 9,,,ROC vs. GIA,Loss (0-1),5.35,5.35,1,1,4,3,85,0,0 / 0 / 0
2,fredy122,GLXLR,Top,ROCCAT,,189.63,10.53,18,22,49,79,"4,963",1,0 / 0 / 0
2,Week 1,,,ROC vs. VIT,Win (1-0),10.48,10.48,1,1,0,4,248,0,0 / 0 / 0
2,Week 1,,,ROC vs. G2,Loss (0-1),6.51,6.51,1,2,4,2,151,0,0 / 0 / 0
2,Week 2,,,ROC vs. EL,Loss (0-1),20.07,20.07,1,3,3,8,357,0,0 / 0 / 0
2,Week 2,,,ROC vs. SPY,Loss (0-1),2.98,2.98,1,0,2,1,248,0,0 / 0 / 0
2,Week 3,,,ROC vs. OG,Loss (0-1),9.17,9.17,1,2,2,2,317,0,0 / 0 / 0
2,Week 3,,,ROC vs. H2K,Loss (0-1),20.2,20.2,1,4,5,8,270,0,0 / 0 / 0
2,Week 4,,,ROC vs. UOL,Loss (0-1),1.57,1.57,1,0,3,1,157,0,0 / 0 / 0
2,Week 4,,,ROC vs. FNC,Loss (0-1),12.11,12.11,1,0,4,7,361,0,0 / 0 / 0
2,Week 5,,,ROC vs. GIA,Loss (0-1),13.32,13.32,1,4,4,3,282,0,0 / 0 / 0
2,Week 5,,,ROC vs. EL,Loss (0-1),2.42,2.42,1,0,3,1,242,0,0 / 0 / 0
2,Week 6,,,ROC vs. SPY,Win (1-0),19.35,19.35,1,0,1,10,285,1,0 / 0 / 0
2,Week 6,,,ROC vs. G2,Loss (0-1),4.42,4.42,1,0,2,2,242,0,0 / 0 / 0
2,Week 7,,,ROC vs. UOL,Win (1-0),18.14,18.14,1,2,2,8,314,0,0 / 0 / 0
2,Week 7,,,ROC vs. FNC,Loss (0-1),14.24,14.24,1,2,3,6,274,0,0 / 0 / 0
2,Week 8,,,ROC vs. H2K,Loss (0-1),2.04,2.04,1,0,3,1,204,0,0 / 0 / 0
2,Week 8,,,ROC vs. OG,Loss (0-1),14,14,1,0,2,7,450,0,0 / 0 / 0
2,Week 9,,,ROC vs. VIT,Win (1-0),14.9,14.9,1,2,3,6,340,0,0 / 0 / 0
2,Week 9,,,ROC vs. GIA,Loss (0-1),3.71,3.71,1,0,3,2,221,0,0 / 0 / 0
2,Pirean,,Mid,Team Impulse,,183.51,12.23,15,31,45,70,"3,701",0,1 / 0 / 0
2,Week 2,,,TIP vs. REN,Win (1-0),20.23,20.23,1,2,1,9,323,0,0 / 0 / 0
2,Week 3,,,TIP vs. DIG,Win (1-0),18.22,18.22,1,5,1,3,222,0,1 / 0 / 0
2,Week 3,,,TIP vs. TL,Loss (0-1),13.26,13.26,1,4,3,3,226,0,0 / 0 / 0
2,Week 4,,,TIP vs. NRG,Loss (0-1),10.91,10.91,1,2,6,5,241,0,0 / 0 / 0
2,Week 4,,,TIP vs. CLG,Loss (0-1),5.31,5.31,1,1,3,2,181,0,0 / 0 / 0
2,Week 5,,,TIP vs. TSM,Loss (0-1),4.32,4.32,1,1,5,2,182,0,0 / 0 / 0
2,Week 5,,,TIP vs. DIG,Win (1-0),20.57,20.57,1,3,2,8,357,0,0 / 0 / 0
2,Week 6,,,TIP vs. CLG,Loss (0-1),5.36,5.36,1,0,2,3,186,0,0 / 0 / 0
2,Week 6,,,TIP vs. FOX,Loss (0-1),4.96,4.96,1,0,2,2,296,0,0 / 0 / 0
2,Week 7,,,TIP vs. TL,Loss (0-1),4.1,4.1,1,0,2,2,210,0,0 / 0 / 0
2,Week 7,,,TIP vs. NRG,Win (1-0),24.64,24.64,1,5,1,8,314,0,0 / 0 / 0
2,Week 8,,,TIP vs. TSM,Loss (0-1),12.57,12.57,1,2,2,5,207,0,0 / 0 / 0
2,Week 8,,,TIP vs. C9,Loss (0-1),13.89,13.89,1,1,4,8,189,0,0 / 0 / 0
2,Week 9,,,TIP vs. REN,Loss (0-1),17.95,17.95,1,4,5,6,345,0,0 / 0 / 0
2,Week 9,,,TIP vs. IMT,Loss (0-1),7.22,7.22,1,1,6,4,222,0,0 / 0 / 0
2,xPePii,GLXLR,Mid,Giants,,174.98,9.72,18,36,41,48,"5,148",0,0 / 0 / 0
2,Week 1,,,GIA vs. H2K,Loss (0-1),1.93,1.93,1,0,3,1,193,0,0 / 0 / 0
2,Week 1,,,GIA vs. UOL,Loss (0-1),14.02,14.02,1,3,3,4,352,0,0 / 0 / 0
2,Week 2,,,GIA vs. G2,Loss (0-1),11.99,11.99,1,1,4,6,299,0,0 / 0 / 0
2,Week 2,,,GIA vs. EL,Loss (0-1),12.07,12.07,1,1,2,5,357,0,0 / 0 / 0
2,Week 3,,,GIA vs. SPY,Loss (0-1),4.88,4.88,1,1,3,1,288,0,0 / 0 / 0
2,Week 3,,,GIA vs. VIT,Loss (0-1),6.12,6.12,1,2,3,1,212,0,0 / 0 / 0
2,Week 4,,,GIA vs. FNC,Loss (0-1),3.4,3.4,1,1,1,0,190,0,0 / 0 / 0
2,Week 4,,,GIA vs. OG,Loss (0-1),1.54,1.54,1,0,4,1,204,0,0 / 0 / 0
2,Week 5,,,GIA vs. ROC,Win (1-0),25.81,25.81,1,6,3,8,331,0,0 / 0 / 0
2,Week 5,,,GIA vs. SPY,Loss (0-1),2.44,2.44,1,0,1,0,294,0,0 / 0 / 0
2,Week 6,,,GIA vs. UOL,Loss (0-1),21.22,21.22,1,6,0,3,472,0,0 / 0 / 0
2,Week 6,,,GIA vs. EL,Win (1-0),22.27,22.27,1,8,1,2,377,0,0 / 0 / 0
2,Week 7,,,GIA vs. VIT,Loss (0-1),9.18,9.18,1,0,2,5,268,0,0 / 0 / 0
2,Week 7,,,GIA vs. H2K,Loss (0-1),13.13,13.13,1,0,1,6,463,0,0 / 0 / 0
2,Week 8,,,GIA vs. FNC,Loss (0-1),4.16,4.16,1,2,4,0,216,0,0 / 0 / 0
2,Week 8,,,GIA vs. G2,Loss (0-1),1.93,1.93,1,0,3,1,193,0,0 / 0 / 0
2,Week 9,,,GIA vs. OG,Loss (0-1),0.25,0.25,1,0,3,0,175,0,0 / 0 / 0
2,Week 9,,,GIA vs. ROC,Win (1-0),18.64,18.64,1,5,0,4,264,0,0 / 0 / 0
2,Seraph,,Top,Renegades,,171.61,19.07,9,26,12,65,"2,611",1,0 / 0 / 0
2,Week 2,,,TIP vs. C9,Win (1-0),22.88,22.88,1,3,0,9,338,0,0 / 0 / 0
2,Week 2,,,REN vs. TIP,Loss (0-1),0,0,0,0,0,0,0,0,0 / 0 / 0
2,Week 3,,,TIP vs. DIG,Win (1-0),13.68,13.68,1,3,1,4,218,0,0 / 0 / 0
2,Week 3,,,TL vs. TIP,Win (1-0),21.68,21.68,1,6,3,6,218,0,0 / 0 / 0
2,Week 7,,,REN vs. NRG,Loss (0-1),3.65,3.65,1,0,0,1,215,0,0 / 0 / 0
2,Week 7,,,REN vs. DIG,Win (1-0),23.36,23.36,1,6,3,6,386,0,0 / 0 / 0
2,Week 8,,,REN vs. C9,Loss (0-1),18.86,18.86,1,3,0,6,386,0,0 / 0 / 0
2,Week 8,,,REN vs. TSM,Win (1-0),19.03,19.03,1,3,0,7,253,0,0 / 0 / 0
2,Week 9,,,REN vs. TIP,Win (1-0),37.64,37.64,1,2,2,20,264,1,0 / 0 / 0
2,Week 9,,,REN vs. FOX,Win (1-0),10.83,10.83,1,0,3,6,333,0,0 / 0 / 0
2,Wunderwear,,Top,Splyce,,168.8,9.38,18,35,51,47,"5,380",0,0 / 0 / 0
2,Week 1,,,SPY vs. UOL,Loss (0-1),0.06,0.06,1,0,4,0,206,0,0 / 0 / 0
2,Week 1,,,SPY vs. EL,Loss (0-1),11.75,11.75,1,4,4,2,275,0,0 / 0 / 0
2,Week 2,,,SPY vs. VIT,Loss (0-1),7.08,7.08,1,1,3,2,358,0,0 / 0 / 0
2,Week 2,,,SPY vs. ROC,Win (1-0),17.51,17.51,1,2,0,7,301,0,0 / 0 / 0
2,Week 3,,,SPY vs. GIA,Win (1-0),11.31,11.31,1,3,1,2,281,0,0 / 0 / 0
2,Week 3,,,SPY vs. FNC,Loss (0-1),9.98,9.98,1,2,4,3,348,0,0 / 0 / 0
2,Week 4,,,SPY vs. H2K,Loss (0-1),3.08,3.08,1,1,5,1,208,0,0 / 0 / 0
2,Week 4,,,SPY vs. G2,Loss (0-1),5.33,5.33,1,0,4,4,133,0,0 / 0 / 0
2,Week 5,,,SPY vs. OG,Loss (0-1),1.91,1.91,1,0,4,0,391,0,0 / 0 / 0
2,Week 5,,,SPY vs. GIA,Win (1-0),11.04,11.04,1,2,1,3,304,0,0 / 0 / 0
2,Week 6,,,SPY vs. ROC,Loss (0-1),10.56,10.56,1,3,3,2,306,0,0 / 0 / 0
2,Week 6,,,SPY vs. FNC,Win (1-0),21.31,21.31,1,3,0,8,331,0,0 / 0 / 0
