Week 6,100 vs. CLG,Win (1-0),22.13,22.13,1,6,3,4,363,0,1 / 0 / 0
Week 7,100 vs. TL,Loss (0-1),9.21,9.21,1,1,3,3,421,0,0 / 0 / 0
Week 7,100 vs. GGS,Win (1-0),13.37,13.37,1,2,1,4,387,0,0 / 0 / 0
Week 8,100 vs. FOX,Win (1-0),23.92,23.92,1,4,1,9,292,0,0 / 0 / 0
Week 8,100 vs. TSM,Loss (0-1),29.20,29.20,1,4,1,10,470,1,0 / 0 / 0
Week 9,100 vs. C9,Loss (0-1),12.56,12.56,1,3,2,3,306,0,0 / 0 / 0
Week 9,100 vs. OPT,Loss (0-1),12.33,12.33,1,0,1,6,383,0,0 / 0 / 0
Perkz,Zoitrope,Mid,G2 Esports,331.01,18.39,18,75,22,73,"5,851",2,0 / 2 / 1
Week 1,G2 vs. ROC,Win (1-0),16.04,16.04,1,4,0,4,204,0,0 / 0 / 0
Week 1,G2 vs. SPY,Win (1-0),31.11,31.11,1,7,0,5,461,0,0 / 1 / 0
Week 2,G2 vs. S04,Win (1-0),47.04,47.04,1,12,1,2,354,1,0 / 1 / 1
Week 2,G2 vs. H2K,Win (1-0),29.96,29.96,1,9,0,6,296,0,0 / 0 / 0
Week 3,G2 vs. FNC,Win (1-0),31.74,31.74,1,11,0,3,324,1,0 / 0 / 0
Week 3,G2 vs. UOL,Win (1-0),10.25,10.25,1,1,1,4,275,0,0 / 0 / 0
Week 4,G2 vs. MSF,Loss (0-1),7.20,7.20,1,0,1,3,320,0,0 / 0 / 0
Week 4,G2 vs. GIA,Loss (0-1),20.27,20.27,1,6,3,4,377,0,0 / 0 / 0
Week 5,G2 vs. VIT,Win (1-0),29.46,29.46,1,6,1,9,446,0,0 / 0 / 0
Week 5,G2 vs. ROC,Loss (0-1),2.15,2.15,1,0,2,0,315,0,0 / 0 / 0
Week 6,G2 vs. SPY,Win (1-0),13.42,13.42,1,0,0,7,292,0,0 / 0 / 0
Week 6,G2 vs. S04,Loss (0-1),3.60,3.60,1,0,2,1,310,0,0 / 0 / 0
Week 7,G2 vs. H2K,Win (1-0),20.64,20.64,1,7,2,3,314,0,0 / 0 / 0
Week 7,G2 vs. FNC,Loss (0-1),2.08,2.08,1,0,4,1,258,0,0 / 0 / 0
Week 8,G2 vs. UOL,Win (1-0),26.25,26.25,1,6,2,8,325,0,0 / 0 / 0
Week 8,G2 vs. MSF,Win (1-0),16.53,16.53,1,2,0,6,353,0,0 / 0 / 0
Week 9,G2 vs. GIA,Win (1-0),20.71,20.71,1,4,2,7,321,0,0 / 0 / 0
Week 9,G2 vs. VIT,Loss (0-1),2.56,2.56,1,0,1,0,306,0,0 / 0 / 0
Sencux,Amoneychan,Mid,Misfits Gaming,324.81,18.05,18,63,28,104,"5,081",1,2 / 0 / 0
Week 1,MSF vs. FNC,Win (1-0),22.55,22.55,1,5,0,7,205,0,0 / 0 / 0
Week 1,MSF vs. UOL,Win (1-0),40.87,40.87,1,7,2,16,187,1,0 / 0 / 0
Week 2,MSF vs. SPY,Win (1-0),30.67,30.67,1,8,2,8,367,0,0 / 0 / 0
Week 2,MSF vs. GIA,Win (1-0),32.58,32.58,1,8,1,8,308,0,1 / 0 / 0
Week 3,MSF vs. S04,Win (1-0),21.69,21.69,1,3,1,9,269,0,0 / 0 / 0
Week 3,MSF vs. H2K,Win (1-0),17.18,17.18,1,4,1,5,218,0,0 / 0 / 0
Week 4,MSF vs. G2,Win (1-0),17.19,17.19,1,3,0,5,369,0,0 / 0 / 0
Week 4,MSF vs. VIT,Win (1-0),24.86,24.86,1,6,1,7,286,0,0 / 0 / 0
Week 5,MSF vs. ROC,Win (1-0),26.79,26.79,1,6,2,7,329,0,1 / 0 / 0
Week 5,MSF vs. FNC,Loss (0-1),2.43,2.43,1,0,3,1,243,0,0 / 0 / 0
Week 6,MSF vs. UOL,Win (1-0),14.93,14.93,1,2,1,6,243,0,0 / 0 / 0
Week 6,MSF vs. SPY,Loss (0-1),4.19,4.19,1,0,1,1,319,0,0 / 0 / 0
Week 7,MSF vs. GIA,Loss (0-1),6.43,6.43,1,0,1,2,393,0,0 / 0 / 0
Week 7,MSF vs. S04,Loss (0-1),14.81,14.81,1,4,4,4,281,0,0 / 0 / 0
Week 8,MSF vs. H2K,Win (1-0),13.65,13.65,1,1,1,6,315,0,0 / 0 / 0
Week 8,MSF vs. G2,Loss (0-1),8.46,8.46,1,2,2,2,246,0,0 / 0 / 0
Week 9,MSF vs. VIT,Loss (0-1),7.48,7.48,1,1,2,3,198,0,0 / 0 / 0
Week 9,MSF vs. ROC,Loss (0-1),18.05,18.05,1,3,3,7,305,0,0 / 0 / 0
Hans Sama,Kumquat,AD Carry,Misfits Gaming,315.44,17.52,18,57,28,102,"5,444",3,1 / 0 / 0
Week 1,MSF vs. FNC,Win (1-0),25.57,25.57,1,7,0,6,257,0,0 / 0 / 0
Week 1,MSF vs. UOL,Win (1-0),40.12,40.12,1,9,0,12,212,1,0 / 0 / 0
Week 2,MSF vs. SPY,Win (1-0),29.28,29.28,1,7,1,8,378,0,0 / 0 / 0
Week 2,MSF vs. GIA,Win (1-0),23.54,23.54,1,5,3,8,304,0,0 / 0 / 0
Week 3,MSF vs. S04,Win (1-0),29.70,29.70,1,4,0,11,320,1,0 / 0 / 0
Week 3,MSF vs. H2K,Win (1-0),17.17,17.17,1,3,0,6,217,0,0 / 0 / 0
Week 4,MSF vs. G2,Win (1-0),15.80,15.80,1,1,1,7,380,0,0 / 0 / 0
Week 4,MSF vs. VIT,Win (1-0),18.88,18.88,1,3,4,8,288,0,0 / 0 / 0
Week 5,MSF vs. ROC,Win (1-0),20.72,20.72,1,2,1,9,372,0,0 / 0 / 0
Week 5,MSF vs. FNC,Loss (0-1),5.52,5.52,1,2,2,0,252,0,0 / 0 / 0
Week 6,MSF vs. UOL,Win (1-0),16.18,16.18,1,5,2,3,268,0,0 / 0 / 0
